PROJECTNAME,TRIP_CODE,SAMPLE,STATION,LATITUDE,LONGITUDE,SAMPLEDATELOCAL,BIOMASS_MGM3,SAMPLETYPE
NRS,NRSDAR20111005,65,Darwin,-12.4,130.76805,2011-10-05 09:31:00,1.37523,PZ
NRS,NRSDAR20150316,555,Darwin,-12.4,130.76805,2015-03-17 08:35:00,36.84401,PZ
NRS,NRSDAR20201123,1137,Darwin,-12.4,130.76805,2020-11-24 07:23:00,28.39158,PZ
NRS,NRSESP20100322,106,Esperance,-33.93333,121.85,2010-03-22 09:40:00,12.27495,PZ
NRS,NRSESP20110512,27,Esperance,-33.93333,121.85,2011-05-12 10:10:00,14.11383,PZ
NRS,NRSKAI20091007,178,Kangaroo Island,-35.83217,136.44733,2009-10-08 06:00:00,,P
NRS,NRSKAI20110123,189,Kangaroo Island,-35.83217,136.44733,2011-01-24 07:40:00,,P
NRS,NRSKAI20140507,512,Kangaroo Island,-35.83217,136.44733,2014-05-07 13:45:00,7.17165,PZ
NRS,NRSKAI20141029,546,Kangaroo Island,-35.83217,136.44733,2014-10-29 11:00:00,5.21253,FPZ
NRS,NRSKAI20150408,625,Kangaroo Island,-35.83217,136.44733,2015-04-09 07:11:00,1.01138,FPZ
NRS,NRSKAI20150629,640,Kangaroo Island,-35.83217,136.44733,2015-06-30 07:35:00,0.43496,FPZ
NRS,NRSMAI20100120,105,Maria Island,-42.59667,148.23333,2010-01-21 10:50:00,7.67381,PZ
NRS,NRSMAI20100527,40,Maria Island,-42.59667,148.23333,2010-05-27 11:30:00,4.16401,PZ
NRS,NRSMAI20110118,155,Maria Island,-42.59667,148.23333,2011-01-19 10:30:00,10.45424,PZ
NRS,NRSMAI20131117,457,Maria Island,-42.59667,148.23333,2013-11-18 10:50:00,8.51622,PZ
NRS,NRSMAI20140408,486,Maria Island,-42.59667,148.23333,2014-04-08 11:03:00,4.68447,PZ
NRS,NRSMAI20140821,529,Maria Island,-42.59667,148.23333,2014-08-21 11:50:00,1.15048,PZ
NRS,NRSMAI20141127,541,Maria Island,-42.59667,148.23333,2014-11-28 09:30:00,11.00502,FPZ
NRS,NRSMAI20151001,648,Maria Island,-42.59667,148.23333,2015-10-01 11:05:00,26.87601,PZ
NRS,NRSMAI20151216,672,Maria Island,-42.59667,148.23333,2015-12-17 09:35:00,2.82905,FPZ
NRS,NRSMAI20160428,678,Maria Island,-42.59667,148.23333,2016-04-28 10:47:00,13.58417,FPZ
NRS,NRSMAI20160530,682,Maria Island,-42.59667,148.23333,2016-05-31 09:45:00,3.78621,FPZ
NRS,NRSMAI20160720,698,Maria Island,-42.59667,148.23333,2016-07-21 09:30:00,0.32534,FPZ
NRS,NRSMAI20160831,712,Maria Island,-42.59667,148.23333,2016-08-31 10:26:00,2.88563,FPZ
NRS,NRSMAI20170323,754,Maria Island,-42.59667,148.23333,2017-03-24 09:30:00,8.88323,FPZ
NRS,NRSNSI20081119,286,North Stradbroke,-27.345,153.562,2008-11-19 10:30:00,7.27838,Z
NRS,NRSNSI20100121,124,North Stradbroke,-27.345,153.562,2010-01-22 09:50:00,33.64645,PZ
NRS,NRSNSI20100520,180,North Stradbroke,-27.345,153.562,2010-05-21 08:21:00,15.907,PZ
NRS,NRSNSI20100711,110,North Stradbroke,-27.345,153.562,2010-07-12 08:45:00,18.41457,PZ
NRS,NRSNSI20110323,192,North Stradbroke,-27.345,153.562,2011-03-23 10:20:00,6.17891,PZ
NRS,NRSNSI20110606,195,North Stradbroke,-27.345,153.562,2011-06-06 10:00:00,5.58095,PZ
NRS,NRSNSI20140901,496,North Stradbroke,-27.345,153.562,2014-09-01 10:10:00,9.233,PZ
NRS,NRSNSI20150624,632,North Stradbroke,-27.345,153.562,2015-06-24 10:30:00,8.95009,FPZ
NRS,NRSNSI20151119,645,North Stradbroke,-27.345,153.562,2015-11-19 10:24:00,9.38088,FPZ
NRS,NRSNSI20160920,714,North Stradbroke,-27.345,153.562,2016-09-20 10:15:00,10.52536,FPZ
NRS,NRSNSI20171219,804,North Stradbroke,-27.345,153.562,2017-12-19 10:45:00,8.28141,FPZ
NRS,NRSNSI20180320,814,North Stradbroke,-27.345,153.562,2018-03-20 10:40:00,10.2939,FPZ
NRS,NRSNSI20190322,899,North Stradbroke,-27.345,153.562,2019-03-22 10:50:00,16.11918,FPZ
NRS,NRSNSI20200528,1046,North Stradbroke,-27.345,153.562,2020-05-28 11:00:00,8.07566,FPZ
NRS,NRSNSI20210415,1219,North Stradbroke,-27.345,153.562,2021-04-16 09:40:00,,PZ
NRS,NRSPH420020219,208,Port Hacking 4,-34.11758,151.21815,2002-02-19 00:00:00,,Z
NRS,NRSPH420020604,211,Port Hacking 4,-34.11758,151.21815,2002-06-04 00:00:00,,Z
NRS,NRSPH420021021,216,Port Hacking 4,-34.11758,151.21815,2002-10-21 00:00:00,,Z
NRS,NRSPH420030530,223,Port Hacking 4,-34.11758,151.21815,2003-05-30 00:00:00,,Z
NRS,NRSPH420030630,224,Port Hacking 4,-34.11758,151.21815,2003-06-30 00:00:00,,Z
NRS,NRSPH420030911,227,Port Hacking 4,-34.11758,151.21815,2003-09-11 00:00:00,,Z
NRS,NRSPH420040725,237,Port Hacking 4,-34.11758,151.21815,2004-07-25 00:00:00,,Z
NRS,NRSPH420060724,255,Port Hacking 4,-34.11758,151.21815,2006-07-24 00:00:00,,Z
NRS,NRSPH420080219,269,Port Hacking 4,-34.11758,151.21815,2008-02-19 00:00:00,,Z
NRS,NRSPHB20090924,151,Port Hacking,-34.11923,151.22667,2009-09-25 08:45:00,32.36438,PZZ
NRS,NRSPHB20100119,39,Port Hacking,-34.11923,151.22667,2010-01-20 09:20:00,63.7881,PZ
NRS,NRSPHB20100817,183,Port Hacking,-34.11923,151.22667,2010-08-18 09:30:00,66.4368,PZ
NRS,NRSPHB20130611,421,Port Hacking,-34.11923,151.22667,2013-06-12 09:55:00,,PZ
NRS,NRSPHB20140612,515,Port Hacking,-34.11923,151.22667,2014-06-13 09:20:00,11.32329,PZ
NRS,NRSPHB20140824,517,Port Hacking,-34.11923,151.22667,2014-08-25 09:57:00,5.10997,PZ
NRS,NRSPHB20140911,518,Port Hacking,-34.11923,151.22667,2014-09-11 10:13:00,28.66892,FPZ
NRS,NRSPHB20150518,641,Port Hacking,-34.11923,151.22667,2015-05-19 09:43:00,4.80939,PZ
NRS,NRSPHB20150630,649,Port Hacking,-34.11923,151.22667,2015-06-30 11:11:00,2.95636,FPZ
NRS,NRSPHB20160229,703,Port Hacking,-34.11923,151.22667,2016-03-01 09:00:00,11.22427,FPZ
NRS,NRSPHB20170716,774,Port Hacking,-34.11923,151.22667,2017-07-17 09:42:00,5.80663,FPZ
NRS,NRSPHB20180528,844,Port Hacking,-34.11923,151.22667,2018-05-29 09:50:00,17.22186,PZ
NRS,NRSPHB20190626,909,Port Hacking,-34.11923,151.22667,2019-06-27 09:38:00,1.57366,FPZ
NRS,NRSPHB20190827,981,Port Hacking,-34.11923,151.22667,2019-08-28 09:59:00,16.61715,FPZ
NRS,NRSROT20091222,104,Rottnest Island,-32,115.41667,2009-12-22 10:00:00,9.13155,PZ
NRS,NRSROT20100723,54,Rottnest Island,-32,115.41667,2010-07-23 12:02:00,4.55792,PZ
NRS,NRSROT20120329,74,Rottnest Island,-32,115.41667,2012-03-29 10:03:00,18.98609,PZ
NRS,NRSROT20130125,390,Rottnest Island,-32,115.41667,2013-01-25 10:10:00,25.53221,PZ
NRS,NRSROT20131017,460,Rottnest Island,-32,115.41667,2013-10-17 08:00:00,9.29658,PZ
NRS,NRSROT20131218,464,Rottnest Island,-32,115.41667,2013-12-18 10:43:00,24.18841,PZ
NRS,NRSROT20140227,491,Rottnest Island,-32,115.41667,2014-02-27 12:39:00,22.25522,PZ
NRS,NRSROT20140624,521,Rottnest Island,-32,115.41667,2014-06-24 13:16:00,16.49495,PZ
NRS,NRSROT20140730,528,Rottnest Island,-32,115.41667,2014-07-30 10:03:00,10.31033,PZ
NRS,NRSROT20170523,777,Rottnest Island,-32,115.41667,2017-05-23 09:53:00,10.49893,FPZ
NRS,NRSROT20180921,863,Rottnest Island,-32,115.41667,2018-09-21 09:27:00,4.99799,FPZ
NRS,NRSROT20181024,864,Rottnest Island,-32,115.41667,2018-10-24 09:18:00,13.39085,FPZ
NRS,NRSROT20191104,997,Rottnest Island,-32,115.41667,2019-11-04 09:25:00,,FP
NRS,NRSROT20191126,996,Rottnest Island,-32,115.41667,2019-11-26 09:30:00,6.68364,PZ
NRS,NRSROT20191218,1015,Rottnest Island,-32,115.41667,2019-12-18 09:15:00,17.38296,PZ
NRS,NRSROT20200605,1077,Rottnest Island,-32,115.41667,2020-06-05 09:13:00,16.44387,PZ
NRS,NRSROT20200814,1080,Rottnest Island,-32,115.41667,2020-08-14 09:21:00,11.72289,Z
NRS,NRSROT20201013,1143,Rottnest Island,-32,115.41667,2020-10-13 09:18:00,,PZ
NRS,NRSYON20090909,48,Yongala,-19.30847,147.61842,2009-09-09 10:40:00,17.25995,PZ
NRS,NRSYON20100729,23,Yongala,-19.30847,147.61842,2010-07-29 11:22:00,8.24234,PZ
NRS,NRSYON20120918,375,Yongala,-19.30847,147.61842,2012-09-18 11:00:00,3.06027,PZ
NRS,NRSYON20121129,373,Yongala,-19.30847,147.61842,2012-11-29 10:40:00,15.39658,PZ
NRS,NRSYON20140220,473,Yongala,-19.30847,147.61842,2014-02-20 10:48:00,12.49952,PZ
NRS,NRSYON20140317,474,Yongala,-19.30847,147.61842,2014-03-17 14:07:00,25.80152,PZ
NRS,NRSYON20150923,655,Yongala,-19.30847,147.61842,2015-09-23 13:11:00,5.25007,PZ
NRS,NRSYON20151203,686,Yongala,-19.30847,147.61842,2015-12-03 11:00:00,9.004,PZ
NRS,NRSYON20160624,709,Yongala,-19.30847,147.61842,2016-06-24 10:00:00,12.20029,PZ
NRS,NRSYON20160823,718,Yongala,-19.30847,147.61842,2016-08-23 10:19:00,13.34279,PZ
NRS,NRSYON20170528,782,Yongala,-19.30847,147.61842,2017-05-29 08:11:00,17.97864,PZ
NRS,NRSYON20170724,784,Yongala,-19.30847,147.61842,2017-07-24 10:45:00,4.99328,PZ
NRS,NRSYON20180720,855,Yongala,-19.30847,147.61842,2018-07-20 10:56:00,16.81519,PZ
NRS,NRSYON20180817,856,Yongala,-19.30847,147.61842,2018-08-17 10:23:00,21.81908,PZ
NRS,NRSYON20190124,882,Yongala,-19.30847,147.61842,2019-01-24 11:12:00,8.04865,PZ
NRS,NRSYON20190213,883,Yongala,-19.30847,147.61842,2019-02-13 10:26:00,15.33347,PZ
NRS,NRSYON20190917,991,Yongala,-19.30847,147.61842,2019-09-17 10:10:00,8.16889,PZ
NRS,NRSYON20191202,994,Yongala,-19.30847,147.61842,2019-12-03 09:45:00,22.50866,PZ
NRS,NRSYON20200710,1085,Yongala,-19.30847,147.61842,2020-07-11 09:25:00,7.91591,PZ
NRS,NRSDAR20130617_1500,429,Darwin,-12.4,130.76805,2013-06-18 00:30:00,23.69333,PZ
NRS,NRSDAR20140118_0030,466,Darwin,-12.4,130.76805,2014-01-18 10:00:00,606.52675,Z
NRS,NRSDAR20170715_0330,790,Darwin,-12.4,130.76805,2017-07-15 13:00:00,242.84681,PZ
NRS,NRSDAR20170715_0630,791,Darwin,-12.4,130.76805,2017-07-15 16:00:00,137.47436,PZ
NRS,NRSDAR20180731_0030,852,Darwin,-12.4,130.76805,2018-07-31 10:00:00,196.47782,PZ
NRS,NRSDAR20190723_0630,979,Darwin,-12.4,130.76805,2019-07-23 16:00:00,33.24138,PZ
NRS,NRSDAR20200204_0030,1007,Darwin,-12.4,130.76805,2020-02-04 10:00:00,74.89921,PZ
NWS,NRSNWS_4.3,576,North West Shelf,-18.1717,120.6191,2015-01-21 00:15:02,,P
NWS,NRSNWS_6.3,583,North West Shelf,-18.1717,120.6191,2015-01-22 03:31:01,,P
NWS,NRSNWS_11.1,592,North West Shelf,-18.1717,120.6191,2015-01-23 00:00:02,,P
NWS,NRSNWS_12.1,595,North West Shelf,-18.1717,120.6191,2015-01-23 07:01:00,,P
NWS,NRSNWS_16.1,605,North West Shelf,-18.1717,120.6191,2015-01-24 04:04:00,,P
NWS,NRSNWS_17.2,609,North West Shelf,-18.1717,120.6191,2015-01-24 10:02:00,,P
IIOE,NRSIIOE20190603,965,International Indian Ocean Expedition,,,2019-06-03 16:24:00,,PZ
IIOE,NRSIIOE20190604,966,International Indian Ocean Expedition,,,2019-06-04 17:00:00,,PZ
NRS Ichthyoplankton,NRSNSF20160120,1168,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2016-01-20 10:30:00,,F
NRS Ichthyoplankton,NRSNSF20160318,1182,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2016-03-18 10:30:00,,F
NRS Ichthyoplankton,NRSNSF20160720,1174,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2016-07-20 10:30:00,,F
NRS Ichthyoplankton,NRSNSF20181115,1187,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2018-11-15 10:40:00,,F
NRS Ichthyoplankton,NRSNSF20190821,1171,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2019-08-21 10:40:00,,F
NRS Ichthyoplankton,NRSPHA20140911,1093,Port Hacking A,-34.08333,151.21667,2014-09-11 10:13:00,,F
NRS Ichthyoplankton,NRSPHA20170921,1115,Port Hacking A,-34.08333,151.21667,2017-09-22 08:48:00,,F
NRS Ichthyoplankton,NRSPHA20180221,1119,Port Hacking A,-34.08333,151.21667,2018-02-22 09:18:00,,F
NRS Ichthyoplankton,NRSPHA20190729,1132,Port Hacking A,-34.08333,151.21667,2019-07-29 10:03:00,,F
NRS,NRSDAR20171009,808,Darwin,-12.4,130.76805,2017-10-10 07:57:00,87.81119,PZ
NRS,NRSDAR20191105,1005,Darwin,-12.4,130.76805,2019-11-06 07:38:00,41.06691,PZ
NRS,NRSESP20100629,88,Esperance,-33.93333,121.85,2010-06-29 10:05:00,7.15122,PZ
NRS,NRSKAI20100315,68,Kangaroo Island,-35.83217,136.44733,2010-03-16 06:00:00,,P
NRS,NRSKAI20110223,191,Kangaroo Island,-35.83217,136.44733,2011-02-23 10:30:00,0.27583,PZ
NRS,NRSKAI20110718,60,Kangaroo Island,-35.83217,136.44733,2011-07-19 09:00:00,0.0106,Z
NRS,NRSKAI20111115,202,Kangaroo Island,-35.83217,136.44733,2011-11-15 11:30:00,2.34104,PZ
NRS,NRSKAI20130506,402,Kangaroo Island,-35.83217,136.44733,2013-05-07 07:55:00,41.55527,PZ
NRS,NRSKAI20140713,530,Kangaroo Island,-35.83217,136.44733,2014-07-13 16:13:00,3.87934,PZ
NRS,NRSKAI20161118,739,Kangaroo Island,-35.83217,136.44733,2016-11-18 12:45:00,11.22427,FPZ
NRS,NRSKAI20171129,809,Kangaroo Island,-35.83217,136.44733,2017-11-29 14:50:00,7.44041,FPZ
NRS,NRSKAI20201123,1198,Kangaroo Island,-35.83217,136.44733,2020-11-24 06:55:00,13.57592,PZ
NRS,NRSMAI20090506,32,Maria Island,-42.59667,148.23333,2009-05-06 11:20:00,4.04466,PZ
NRS,NRSMAI20090716,22,Maria Island,-42.59667,148.23333,2009-07-16 11:36:00,2.15273,PZ
NRS,NRSMAI20091013,49,Maria Island,-42.59667,148.23333,2009-10-13 11:00:00,10.30836,PZ
NRS,NRSMAI20091111,37,Maria Island,-42.59667,148.23333,2009-11-11 11:30:00,32.52086,PZ
NRS,NRSMAI20100615,86,Maria Island,-42.59667,148.23333,2010-06-15 11:10:00,2.14389,PZ
NRS,NRSMAI20120524,75,Maria Island,-42.59667,148.23333,2012-05-24 11:30:00,31.38482,Z
NRS,NRSMAI20130424,398,Maria Island,-42.59667,148.23333,2013-04-24 10:50:00,8.31689,PZ
NRS,NRSMAI20130821,448,Maria Island,-42.59667,148.23333,2013-08-21 11:21:00,0.67632,PZ
NRS,NRSMAI20140122,480,Maria Island,-42.59667,148.23333,2014-01-23 10:50:00,20.30318,Z
NRS,NRSMAI20140807,499,Maria Island,-42.59667,148.23333,2014-08-07 12:00:00,0.18565,PZ
NRS,NRSMAI20160209,675,Maria Island,-42.59667,148.23333,2016-02-10 10:45:00,4.24358,FPZ
NRS,NRSMAI20160303,676,Maria Island,-42.59667,148.23333,2016-03-04 10:15:00,9.8121,FPZ
NRS,NRSMAI20170223,737,Maria Island,-42.59667,148.23333,2017-02-24 08:50:00,17.28552,FPZ
NRS,NRSMAI20170921,793,Maria Island,-42.59667,148.23333,2017-09-22 09:15:00,14.25371,PZ
NRS,NRSMAI20181018,860,Maria Island,-42.59667,148.23333,2018-10-19 08:45:00,3.50331,FPZ
NRS,NRSMAI20190828,916,Maria Island,-42.59667,148.23333,2019-08-29 09:20:00,4.80939,FPZ
NRS,NRSMAI20200628,1054,Maria Island,-42.59667,148.23333,2020-06-29 09:45:00,1.33908,PZ
NRS,NRSNIN20101108,6,Ningaloo,-21.99,113.779,2010-11-08 15:00:00,33.15651,PZ
NRS,NRSNIN20110501,147,Ningaloo,-21.99,113.779,2011-05-01 08:24:00,15.26274,PZ
NRS,NRSNIN20130509,436,Ningaloo,-21.99,113.779,2013-05-09 10:20:00,13.16924,PZ
NRS,NRSNSI20081030,285,North Stradbroke,-27.345,153.562,2008-10-30 10:30:00,12.36425,Z
NRS,NRSNSI20090114,288,North Stradbroke,-27.345,153.562,2009-01-14 10:30:00,18.88393,Z
NRS,NRSNSI20090318,290,North Stradbroke,-27.345,153.562,2009-03-18 10:30:00,10.95615,Z
NRS,NRSNSI20100322,69,North Stradbroke,-27.345,153.562,2010-03-23 09:15:00,41.88929,PZ
NRS,NRSNSI20101115,171,North Stradbroke,-27.345,153.562,2010-11-16 09:30:00,32.59199,PZ
NRS,NRSNSI20101215,162,North Stradbroke,-27.345,153.562,2010-12-16 08:30:00,12.00419,PZ
NRS,NRSNSI20110119,167,North Stradbroke,-27.345,153.562,2011-01-19 10:00:00,13.66304,PZ
NRS,NRSNSI20110816,130,North Stradbroke,-27.345,153.562,2011-08-16 10:00:00,16.5371,PZ
NRS,NRSNSI20120806,299,North Stradbroke,-27.345,153.562,2012-08-06 10:15:00,7.4134,PZ
NRS,NRSNSI20121017,302,North Stradbroke,-27.345,153.562,2012-10-17 10:20:00,21.71942,PZ
NRS,NRSNSI20130123,377,North Stradbroke,-27.345,153.562,2013-01-23 10:15:00,11.32264,PZ
NRS,NRSNSI20130706,413,North Stradbroke,-27.345,153.562,2013-07-07 09:40:00,5.25946,PZ
NRS,NRSNSI20130819,416,North Stradbroke,-27.345,153.562,2013-08-19 10:10:00,5.21446,PZ
NRS,NRSNSI20140404,483,North Stradbroke,-27.345,153.562,2014-04-04 10:45:00,14.57605,PZ
NRS,NRSNSI20141020,501,North Stradbroke,-27.345,153.562,2014-10-20 10:45:00,6.68685,FPZ
NRS,NRSNSI20150528,618,North Stradbroke,-27.345,153.562,2015-05-28 10:15:00,9.39374,FPZ
NRS,NRSNSI20150817,637,North Stradbroke,-27.345,153.562,2015-08-17 10:30:00,15.57908,FPZ
NRS,NRSNSI20151216,673,North Stradbroke,-27.345,153.562,2015-12-16 10:30:00,14.55034,FPZ
NRS,NRSNSI20160318,679,North Stradbroke,-27.345,153.562,2016-03-18 10:30:00,14.54391,FPZ
NRS,NRSNSI20170627,767,North Stradbroke,-27.345,153.562,2017-06-27 10:20:00,9.23943,FPZ
NRS,NRSNSI20170829,785,North Stradbroke,-27.345,153.562,2017-08-29 11:50:00,10.22317,FPZ
NRS,NRSNSI20171116,802,North Stradbroke,-27.345,153.562,2017-11-16 10:30:00,7.92135,FPZ
NRS,NRSNSI20180718,869,North Stradbroke,-27.345,153.562,2018-07-18 10:20:00,16.10632,FPZ
NRS,NRSNSI20200228,1004,North Stradbroke,-27.345,153.562,2020-02-28 10:30:00,10.6861,FPZ
NRS,NRSNSI20200720,1073,North Stradbroke,-27.345,153.562,2020-07-20 10:30:00,17.12863,PZ
NRS,NRSPH420040421,234,Port Hacking 4,-34.11758,151.21815,2004-04-21 00:00:00,,Z
NRS,NRSPH420050225,244,Port Hacking 4,-34.11758,151.21815,2005-02-25 00:00:00,,Z
NRS,NRSPH420051208,251,Port Hacking 4,-34.11758,151.21815,2005-12-08 00:00:00,,Z
NRS,NRSPH420060224,253,Port Hacking 4,-34.11758,151.21815,2006-02-24 00:00:00,,Z
NRS,NRSPH420070418,260,Port Hacking 4,-34.11758,151.21815,2007-04-18 00:00:00,,Z
NRS,NRSPH420070830,264,Port Hacking 4,-34.11758,151.21815,2007-08-30 00:00:00,,Z
NRS,NRSPHB20090518,80,Port Hacking,-34.11923,151.22667,2009-05-19 09:25:00,44.25701,PZ
NRS,NRSPHB20091110,83,Port Hacking,-34.11923,151.22667,2009-11-11 09:45:00,37.99773,PZ
NRS,NRSPHB20100413,303,Port Hacking,-34.11923,151.22667,2010-04-14 09:18:00,51.4322,Z
NRS,NRSPHB20101019,13,Port Hacking,-34.11923,151.22667,2010-10-20 10:40:00,,P
NRS,NRSPHB20110203,111,Port Hacking,-34.11923,151.22667,2011-02-04 09:58:00,10.64431,PZ
NRS,NRSPHB20110517,76,Port Hacking,-34.11923,151.22667,2011-05-18 09:25:00,0.19449,PZ
NRS,NRSPHB20120717,305,Port Hacking,-34.11923,151.22667,2012-07-17 10:00:00,4.24358,PZ
NRS,NRSPHB20121009,381,Port Hacking,-34.11923,151.22667,2012-10-10 09:44:00,9.87693,PZ
NRS,NRSPHB20130514,433,Port Hacking,-34.11923,151.22667,2013-05-15 09:40:00,0.73226,PZ
NRS,NRSPHB20141021,536,Port Hacking,-34.11923,151.22667,2014-10-22 09:30:00,8.0239,FPZ
NRS,NRSPHB20160407,704,Port Hacking,-34.11923,151.22667,2016-04-08 09:13:00,6.23452,FPZ
NRS,NRSPHB20160502,707,Port Hacking,-34.11923,151.22667,2016-05-03 09:14:00,3.88994,FPZ
NRS,NRSPHB20160615,715,Port Hacking,-34.11923,151.22667,2016-06-15 11:06:00,3.7591,FPZ
NRS,NRSPHB20180905,874,Port Hacking,-34.11923,151.22667,2018-09-05 10:50:00,50.6825,FPZ
NRS,NRSPHB20181218,884,Port Hacking,-34.11923,151.22667,2018-12-19 09:40:00,9.88754,FPZ
NRS,NRSPHB20190923,982,Port Hacking,-34.11923,151.22667,2019-09-24 09:36:00,15.64467,FPZ
NRS,NRSPHB20210210,1209,Port Hacking,-34.11923,151.22667,2021-02-11 09:09:00,,PZ
NRS,NRSROT20100416,26,Rottnest Island,-32,115.41667,2010-04-16 08:30:00,17.56371,PZ
NRS,NRSROT20100520,154,Rottnest Island,-32,115.41667,2010-05-20 10:05:00,6.01959,PZ
NRS,NRSROT20110224,159,Rottnest Island,-32,115.41667,2011-02-24 09:35:00,7.39483,PZ
NRS,NRSROT20110324,119,Rottnest Island,-32,115.41667,2011-03-24 09:35:00,4.62864,PZ
NRS,NRSROT20110527,118,Rottnest Island,-32,115.41667,2011-05-27 09:35:00,13.94095,PZ
NRS,NRSROT20110725,149,Rottnest Island,-32,115.41667,2011-07-25 10:20:00,14.71108,PZ
NRS,NRSROT20120221,58,Rottnest Island,-32,115.41667,2012-02-21 09:40:00,12.11778,PZ
NRS,NRSROT20120504,358,Rottnest Island,-32,115.41667,2012-05-04 13:00:00,13.42229,PZ
NRS,NRSROT20120824,361,Rottnest Island,-32,115.41667,2012-08-24 11:06:00,8.55003,PZ
NRS,NRSROT20121019,388,Rottnest Island,-32,115.41667,2012-10-19 09:54:00,13.86236,PZ
NRS,NRSROT20121126,389,Rottnest Island,-32,115.41667,2012-11-26 11:02:00,11.11189,PZ
