PROJECTNAME,TRIP_CODE,SAMPLE,STATION,LATITUDE,LONGITUDE,SAMPLEDATELOCAL,BIOMASS_MGM3,SAMPLETYPE
NRS,NRSROT20121219,438,Rottnest Island,-32,115.41667,2012-12-19 11:48:00,12.04705,PZ
NRS,NRSROT20130321,440,Rottnest Island,-32,115.41667,2013-03-21 11:34:00,12.08634,Z
NRS,NRSROT20150827,668,Rottnest Island,-32,115.41667,2015-08-27 11:15:00,3.96853,PZ
NRS,NRSROT20161214,756,Rottnest Island,-32,115.41667,2016-12-14 09:35:00,9.66122,FPZ
NRS,NRSROT20171123,828,Rottnest Island,-32,115.41667,2017-11-23 10:05:00,13.44569,FPZ
NRS,NRSROT20190306,904,Rottnest Island,-32,115.41667,2019-03-06 10:24:00,7.48913,FPZ
NRS,NRSYON20110720,100,Yongala,-19.30847,147.61842,2011-07-20 11:37:00,8.37953,PZ
NRS,NRSYON20111213,18,Yongala,-19.30847,147.61842,2011-12-13 12:55:00,12.17309,PZ
NRS,NRSYON20141014,619,Yongala,-19.30847,147.61842,2014-10-14 12:02:00,10.62255,PZ
NRS,NRSYON20150119,622,Yongala,-19.30847,147.61842,2015-01-19 11:25:00,18.76968,PZ
NRS,NRSYON20151111,665,Yongala,-19.30847,147.61842,2015-11-11 10:45:00,11.49303,PZ
NRS,NRSYON20160215,688,Yongala,-19.30847,147.61842,2016-02-15 10:18:00,32.2757,PZ
NRS,NRSYON20160321,689,Yongala,-19.30847,147.61842,2016-03-21 10:31:00,16.68356,PZ
NRS,NRSYON20160601,708,Yongala,-19.30847,147.61842,2016-06-01 10:46:00,26.38637,PZ
NRS,NRSYON20170220,746,Yongala,-19.30847,147.61842,2017-02-20 10:29:00,7.20864,PZ
NRS,NRSYON20170322,780,Yongala,-19.30847,147.61842,2017-03-22 12:00:00,21.50081,PZ
NRS,NRSYON20180220,824,Yongala,-19.30847,147.61842,2018-02-20 10:30:00,21.32671,PZ
NRS,NRSYON20180425,849,Yongala,-19.30847,147.61842,2018-04-26 09:48:00,12.19322,PZ
NRS,NRSYON20181011,858,Yongala,-19.30847,147.61842,2018-10-11 10:54:00,20.98804,PZ
NRS,NRSYON20191107,993,Yongala,-19.30847,147.61842,2019-11-07 10:10:00,31.19032,PZ
NRS,NRSDAR20120114_2130,72,Darwin,-12.4,130.76805,2012-01-15 07:00:00,39.12967,PZ
NRS,NRSDAR20121208_2000,369,Darwin,-12.4,130.76805,2012-12-09 05:30:00,53.57521,PZ
NRS,NRSDAR20150203_0330,551,Darwin,-12.4,130.76805,2015-02-03 13:00:00,26.79564,Z
NRS,NRSDAR20150203_0630,552,Darwin,-12.4,130.76805,2015-02-03 16:00:00,32.54827,Z
NRS,NRSDAR20170714_2130,788,Darwin,-12.4,130.76805,2017-07-15 07:00:00,123.14707,PZ
NRS,NRSDAR20180209_0630,832,Darwin,-12.4,130.76805,2018-02-09 16:00:00,33.61363,PZ
NRS,NRSDAR20200922_0330,1091,Darwin,-12.4,130.76805,2020-09-22 13:00:00,591.36077,PZ
NWS,NRSNWS_9.2,578,North West Shelf,-18.1717,120.6191,2015-01-22 10:57:01,,P
NWS,NRSNWS_11.3,594,North West Shelf,-18.1717,120.6191,2015-01-23 04:02:01,,P
NWS,NRSNWS_13.2,598,North West Shelf,-18.1717,120.6191,2015-01-23 10:00:01,,P
NWS,NRSNWS_14.2,589,North West Shelf,-18.1717,120.6191,2015-01-23 22:02:01,,P
IIOE,NRSIIOE20190517,948,International Indian Ocean Expedition,,,2019-05-17 16:24:00,,PZ
IIOE,NRSIIOE20190526,957,International Indian Ocean Expedition,,,2019-05-26 16:25:00,,PZ
SOTS,NRSSOTS20120718,503,Southern Ocean Time Series,-46.93473,142.25826,2012-07-18 13:30:00,,Z
NRS Ichthyoplankton,NRSNSF20161215,1167,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2016-12-15 10:15:00,,F
NRS Ichthyoplankton,NRSNSF20170627,1169,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2017-06-27 10:20:00,,F
NRS Ichthyoplankton,NRSNSF20170829,1161,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2017-08-29 11:50:00,,F
NRS Ichthyoplankton,NRSNSF20180123,1157,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2018-01-23 10:20:00,,F
NRS Ichthyoplankton,NRSNSF20180530,1176,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2018-05-30 10:20:00,,F
NRS Ichthyoplankton,NRSNSF20180718,1173,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2018-07-18 10:20:00,,F
NRS Ichthyoplankton,NRSNSF20180913,1177,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2018-09-13 10:20:00,,F
NRS Ichthyoplankton,NRSNSF20190118,1194,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2019-01-18 10:40:00,,F
NRS Ichthyoplankton,NRSNSF20190527,1165,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2019-05-27 10:15:00,,F
NRS Ichthyoplankton,NRSNSF20191024,1191,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2019-10-24 10:20:00,,F
NRS Ichthyoplankton,NRSNSF20200228,1193,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2020-02-28 10:30:00,,F
NRS Ichthyoplankton,NRSNSF20200528,1181,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2020-05-28 11:00:00,,F
NRS Ichthyoplankton,NRSPHA20141021,1094,Port Hacking A,-34.08333,151.21667,2014-10-22 09:30:00,,F
NRS Ichthyoplankton,NRSPHA20151013,1098,Port Hacking A,-34.08333,151.21667,2015-10-14 09:42:00,,F
NRS Ichthyoplankton,NRSPHA20170716,1113,Port Hacking A,-34.08333,151.21667,2017-07-17 09:42:00,,F
NRS Ichthyoplankton,NRSPHA20190227,1128,Port Hacking A,-34.08333,151.21667,2019-02-28 10:35:00,,F
NRS Ichthyoplankton,NRSPHA20190827,1133,Port Hacking A,-34.08333,151.21667,2019-08-28 09:59:00,,F
NRS Ichthyoplankton,NRSPHA20191028,1135,Port Hacking A,-34.08333,151.21667,2019-10-29 09:30:00,,F
NRS Ichthyoplankton,NRSROF20190621,1200,Rottnest Island Ichthyo 34m,-31.96666,115.48333,2019-06-21 09:15:00,,F
NRS Ichthyoplankton,NRSROF20191104,1204,Rottnest Island Ichthyo 34m,-31.96666,115.48333,2019-11-04 09:25:00,,F
NRS,NRSDAR20130405,394,Darwin,-12.4,130.76805,2013-04-05 09:40:00,3.21636,PZ
NRS,NRSDAR20140702,495,Darwin,-12.4,130.76805,2014-07-03 09:08:00,31.04592,Z
NRS,NRSDAR20181030,866,Darwin,-12.4,130.76805,2018-10-31 08:26:00,,P
NRS,NRSESP20090512,33,Esperance,-33.93333,121.85,2009-05-12 12:10:00,23.95266,PZ
NRS,NRSESP20120309,384,Esperance,-33.93333,121.85,2012-03-09 09:34:00,23.78763,Z
NRS,NRSKAI20090114,176,Kangaroo Island,-35.83217,136.44733,2009-01-15 08:00:00,,P
NRS,NRSKAI20100419,52,Kangaroo Island,-35.83217,136.44733,2010-04-20 07:00:00,0.96541,PZ
NRS,NRSKAI20170908,792,Kangaroo Island,-35.83217,136.44733,2017-09-08 15:00:00,8.16535,FPZ
NRS,NRSKAI20180820,861,Kangaroo Island,-35.83217,136.44733,2018-08-21 08:00:00,21.02694,FPZ
NRS,NRSKAI20190514,911,Kangaroo Island,-35.83217,136.44733,2019-05-14 15:35:00,6.5245,FPZ
NRS,NRSKAI20190909,980,Kangaroo Island,-35.83217,136.44733,2019-09-10 07:50:00,1.20234,FPZ
NRS,NRSKAI20200204,1011,Kangaroo Island,-35.83217,136.44733,2020-02-04 14:25:00,12.02701,PZ
NRS,NRSKAI20210202,1206,Kangaroo Island,-35.83217,136.44733,2021-02-03 06:55:00,,PZ
NRS,NRSMAI20090907,35,Maria Island,-42.59667,148.23333,2009-09-07 11:25:00,0.50834,PZ
NRS,NRSMAI20100505,153,Maria Island,-42.59667,148.23333,2010-05-05 11:30:00,8.77006,PZ
NRS,NRSMAI20101027,188,Maria Island,-42.59667,148.23333,2010-10-27 12:50:00,13.44684,PZ
NRS,NRSMAI20121112,391,Maria Island,-42.59667,148.23333,2012-11-13 10:45:00,17.11135,PZ
NRS,NRSMAI20130313,397,Maria Island,-42.59667,148.23333,2013-03-14 10:00:00,4.51764,PZ
NRS,NRSMAI20140205,479,Maria Island,-42.59667,148.23333,2014-02-05 11:05:00,21.86546,PZ
NRS,NRSMAI20140915,531,Maria Island,-42.59667,148.23333,2014-09-16 09:20:00,21.9346,PZ
NRS,NRSMAI20171123,803,Maria Island,-42.59667,148.23333,2017-11-24 09:50:00,14.23957,FPZ
NRS,NRSMAI20180301,817,Maria Island,-42.59667,148.23333,2018-03-02 09:30:00,28.73376,FPZ
NRS,NRSMAI20180605,838,Maria Island,-42.59667,148.23333,2018-06-06 09:30:00,17.10634,PZ
NRS,NRSMAI20180711,839,Maria Island,-42.59667,148.23333,2018-07-12 08:40:00,6.27107,PZ
NRS,NRSMAI20181204,867,Maria Island,-42.59667,148.23333,2018-12-05 09:10:00,18.11426,FPZ
NRS,NRSMAI20191015,999,Maria Island,-42.59667,148.23333,2019-10-16 09:40:00,32.86418,PZ
NRS,NRSMAI20201118,1139,Maria Island,-42.59667,148.23333,2020-11-19 09:45:00,35.151,PZ
NRS,NRSMAI20210106,1205,Maria Island,-42.59667,148.23333,2021-01-07 09:54:00,9.68008,PZ
NRS,NRSNIN20111107,92,Ningaloo,-21.99,113.779,2011-11-07 10:00:00,18.36056,PZ
NRS,NRSNSI20090218,289,North Stradbroke,-27.345,153.562,2009-02-18 10:30:00,16.26063,Z
NRS,NRSNSI20090527,292,North Stradbroke,-27.345,153.562,2009-05-27 12:03:00,11.05903,Z
NRS,NRSNSI20100916,184,North Stradbroke,-27.345,153.562,2010-09-16 12:45:00,13.5023,PZ
NRS,NRSNSI20110727,101,North Stradbroke,-27.345,153.562,2011-07-28 09:30:00,6.35251,PZ
NRS,NRSNSI20111013,78,North Stradbroke,-27.345,153.562,2011-10-13 10:30:00,10.08815,PZ
NRS,NRSNSI20130806,415,North Stradbroke,-27.345,153.562,2013-08-06 10:15:00,13.50873,PZ
NRS,NRSNSI20130913,417,North Stradbroke,-27.345,153.562,2013-09-13 10:25:00,10.28201,PZ
NRS,NRSNSI20140306,461,North Stradbroke,-27.345,153.562,2014-03-06 10:15:00,23.1468,PZ
NRS,NRSNSI20140507,484,North Stradbroke,-27.345,153.562,2014-05-07 10:25:00,9.94026,PZ
NRS,NRSNSI20150119,540,North Stradbroke,-27.345,153.562,2015-01-19 10:35:00,12.58286,FPZ
NRS,NRSNSI20161215,733,North Stradbroke,-27.345,153.562,2016-12-15 10:15:00,42.08861,FPZ
NRS,NRSNSI20170117,734,North Stradbroke,-27.345,153.562,2017-01-17 10:30:00,12.67287,FPZ
NRS,NRSNSI20170927,787,North Stradbroke,-27.345,153.562,2017-09-27 10:40:00,16.08703,FPZ
NRS,NRSNSI20190416,900,North Stradbroke,-27.345,153.562,2019-04-16 10:10:00,11.59912,FPZ
NRS,NRSNSI20191220,1002,North Stradbroke,-27.345,153.562,2019-12-20 10:20:00,9.78595,FPZ
NRS,NRSNSI20200817,1074,North Stradbroke,-27.345,153.562,2020-08-18 09:50:00,12.16493,PZ
NRS,NRSNSI20201116,1150,North Stradbroke,-27.345,153.562,2020-11-16 10:10:00,25.98229,PZ
NRS,NRSPH420031027,228,Port Hacking 4,-34.11758,151.21815,2003-10-27 00:00:00,,Z
NRS,NRSPH420031114,229,Port Hacking 4,-34.11758,151.21815,2003-11-14 00:00:00,,Z
NRS,NRSPH420040524,235,Port Hacking 4,-34.11758,151.21815,2004-05-24 00:00:00,,Z
NRS,NRSPH420041222,242,Port Hacking 4,-34.11758,151.21815,2004-12-22 00:00:00,,Z
NRS,NRSPH420050909,249,Port Hacking 4,-34.11758,151.21815,2005-09-09 00:00:00,,Z
NRS,NRSPH420061213,256,Port Hacking 4,-34.11758,151.21815,2006-12-13 00:00:00,,Z
NRS,NRSPH420080620,273,Port Hacking 4,-34.11758,151.21815,2008-06-20 00:00:00,,Z
NRS,NRSPHB20090223,169,Port Hacking,-34.11923,151.22667,2009-02-24 09:27:00,140.08416,PZ
NRS,NRSPHB20100218,61,Port Hacking,-34.11923,151.22667,2010-02-19 09:05:00,26.51177,Z
NRS,NRSPHB20100510,179,Port Hacking,-34.11923,151.22667,2010-05-11 09:13:00,17.7806,PZ
NRS,NRSPHB20100908,126,Port Hacking,-34.11923,151.22667,2010-09-09 09:30:00,67.34917,PZ
NRS,NRSPHB20110420,4,Port Hacking,-34.11923,151.22667,2011-04-21 09:36:00,0.60824,PZ
NRS,NRSPHB20111117,19,Port Hacking,-34.11923,151.22667,2011-11-18 09:36:00,4.8589,PZ
NRS,NRSPHB20120212,43,Port Hacking,-34.11923,151.22667,2012-02-13 10:00:00,12.56453,PZ
NRS,NRSPHB20120917,382,Port Hacking,-34.11923,151.22667,2012-09-18 09:38:00,54.31784,PZ
NRS,NRSPHB20121218,410,Port Hacking,-34.11923,151.22667,2012-12-19 09:31:00,2.48249,PZ
NRS,NRSPHB20130125,411,Port Hacking,-34.11923,151.22667,2013-01-25 10:54:00,13.60421,Z
NRS,NRSPHB20130319,431,Port Hacking,-34.11923,151.22667,2013-03-20 09:27:00,2.04045,PZ
NRS,NRSPHB20131020,475,Port Hacking,-34.11923,151.22667,2013-10-21 09:36:00,4.60782,PZ
NRS,NRSPHB20140120,478,Port Hacking,-34.11923,151.22667,2014-01-21 09:43:00,4.40034,PZ
NRS,NRSPHB20140211,481,Port Hacking,-34.11923,151.22667,2014-02-12 09:57:00,4.54063,PZ
NRS,NRSPHB20141112,549,Port Hacking,-34.11923,151.22667,2014-11-13 09:36:00,5.67246,PZ
NRS,NRSPHB20151013,666,Port Hacking,-34.11923,151.22667,2015-10-14 09:42:00,3.85458,FPZ
NRS,NRSPHB20170821,807,Port Hacking,-34.11923,151.22667,2017-08-22 09:50:00,13.63604,FPZ
NRS,NRSPHB20180626,845,Port Hacking,-34.11923,151.22667,2018-06-27 09:41:00,,FP
NRS,NRSPHB20190121,885,Port Hacking,-34.11923,151.22667,2019-01-22 09:43:00,9.94412,FPZ
NRS,NRSPHB20190729,983,Port Hacking,-34.11923,151.22667,2019-07-29 10:03:00,16.90505,FPZ
NRS,NRSPHB20200812,1070,Port Hacking,-34.11923,151.22667,2020-08-13 09:55:00,3.38369,PZ
NRS,NRSPHB20200831,1071,Port Hacking,-34.11923,151.22667,2020-09-01 09:44:00,7.61015,PZ
NRS,NRSROT20100315,84,Rottnest Island,-32,115.41667,2010-03-15 10:00:00,74.29411,PZ
NRS,NRSROT20100617,17,Rottnest Island,-32,115.41667,2010-06-17 10:05:00,15.62266,PZ
NRS,NRSROT20100924,42,Rottnest Island,-32,115.41667,2010-09-24 12:22:00,6.64041,PZ
NRS,NRSROT20130712,443,Rottnest Island,-32,115.41667,2013-07-12 12:35:00,12.44783,PZ
NRS,NRSROT20140122,482,Rottnest Island,-32,115.41667,2014-01-22 10:10:00,15.87413,PZ
NRS,NRSROT20140519,520,Rottnest Island,-32,115.41667,2014-05-19 12:22:00,6.82902,PZ
NRS,NRSROT20160223,684,Rottnest Island,-32,115.41667,2016-02-23 08:57:00,8.02351,FPZ
NRS,NRSROT20160502,701,Rottnest Island,-32,115.41667,2016-05-02 09:44:00,12.73074,FPZ
NRS,NRSROT20160621,705,Rottnest Island,-32,115.41667,2016-06-21 09:26:00,26.46737,FPZ
NRS,NRSROT20171103,799,Rottnest Island,-32,115.41667,2017-11-03 09:25:00,14.20813,FPZ
NRS,NRSROT20171214,825,Rottnest Island,-32,115.41667,2017-12-14 09:37:00,20.10986,FPZ
NRS,NRSROT20180221,821,Rottnest Island,-32,115.41667,2018-02-21 10:05:00,19.60691,FPZ
NRS,NRSROT20180328,818,Rottnest Island,-32,115.41667,2018-03-28 09:23:00,11.54684,FPZ
NRS,NRSROT20181130,876,Rottnest Island,-32,115.41667,2018-11-30 09:33:00,11.40266,FPZ
NRS,NRSROT20190711,984,Rottnest Island,-32,115.41667,2019-07-11 09:26:00,13.73013,FPZ
NRS,NRSROT20200520,1076,Rottnest Island,-32,115.41667,2020-05-20 09:22:00,18.64523,PZ
NRS,NRSROT20200825,1081,Rottnest Island,-32,115.41667,2020-08-25 10:40:00,20.68746,PZ
NRS,NRSYON20100521,53,Yongala,-19.30847,147.61842,2010-05-21 12:56:00,31.58203,PZ
NRS,NRSYON20101101,70,Yongala,-19.30847,147.61842,2010-11-01 11:45:00,8.55516,PZ
NRS,NRSYON20110414,28,Yongala,-19.30847,147.61842,2011-04-14 11:27:00,25.74711,PZ
NRS,NRSYON20110527,45,Yongala,-19.30847,147.61842,2011-05-27 10:50:00,14.4581,PZ
NRS,NRSYON20110811,99,Yongala,-19.30847,147.61842,2011-08-11 11:00:00,4.44346,PZ
NRS,NRSYON20131114,470,Yongala,-19.30847,147.61842,2013-11-14 10:32:00,14.66211,PZ
NRS,NRSYON20140820,526,Yongala,-19.30847,147.61842,2014-08-20 11:15:00,7.43986,PZ
NRS,NRSYON20141209,621,Yongala,-19.30847,147.61842,2014-12-09 10:04:00,6.92302,PZ
NRS,NRSYON20161207,744,Yongala,-19.30847,147.61842,2016-12-07 10:15:00,18.51126,PZ
NRS,NRSYON20190703,986,Yongala,-19.30847,147.61842,2019-07-03 10:50:00,50.39253,PZ
NRS,NRSYON20190826,990,Yongala,-19.30847,147.61842,2019-08-26 10:40:00,9.68951,PZ
NRS,NRSYON20200116,1020,Yongala,-19.30847,147.61842,2020-01-16 10:05:00,10.50014,PZ
NRS,NRSYON20200611,1084,Yongala,-19.30847,147.61842,2020-06-12 09:09:00,40.80366,PZ
NRS,NRSYON20201026,1148,Yongala,-19.30847,147.61842,2020-10-26 10:40:00,13.29655,PZ
NRS,NRSDAR20120115_0335,93,Darwin,-12.4,130.76805,2012-01-15 13:05:00,48.41338,PZ
NRS,NRSDAR20120729_1630,204,Darwin,-12.4,130.76805,2012-07-30 02:00:00,57.75986,PZ
NRS,NRSDAR20121208_2330,370,Darwin,-12.4,130.76805,2012-12-09 09:00:00,58.09384,PZ
NRS,NRSDAR20121209_0300,371,Darwin,-12.4,130.76805,2012-12-09 12:30:00,12.86546,PZ
NRS,NRSDAR20130617_0800,418,Darwin,-12.4,130.76805,2013-06-17 17:30:00,11.8236,PZ
NRS,NRSDAR20130617_1130,419,Darwin,-12.4,130.76805,2013-06-17 21:00:00,23.55495,PZ
NRS,NRSDAR20150203_0030,554,Darwin,-12.4,130.76805,2015-02-03 10:00:00,48.44755,Z
NRS,NRSDAR20150803_1932,658,Darwin,-12.4,130.76805,2015-08-04 05:02:00,60.0732,Z
NRS,NRSDAR20160202_0330,693,Darwin,-12.4,130.76805,2016-02-02 13:00:00,60.30352,PZ
NRS,NRSDAR20160724_0130,723,Darwin,-12.4,130.76805,2016-07-24 11:01:00,22.83716,PZ
NRS,NRSDAR20170203_0030,759,Darwin,-12.4,130.76805,2017-02-03 10:00:00,64.59674,PZ
NRS,NRSDAR20190723_0030,977,Darwin,-12.4,130.76805,2019-07-23 10:00:00,74.98762,PZ
NWS,NRSNWS_2.3,614,North West Shelf,-18.1717,120.6191,2015-01-19 23:55:02,,P
NWS,NRSNWS_6.2,582,North West Shelf,-18.1717,120.6191,2015-01-22 03:31:00,,P
NWS,NRSNWS_7.1,584,North West Shelf,-18.1717,120.6191,2015-01-22 07:03:00,,P
NWS,NRSNWS_15.1,602,North West Shelf,-18.1717,120.6191,2015-01-24 01:34:00,,P
NWS,NRSNWS_16.3,607,North West Shelf,-18.1717,120.6191,2015-01-24 07:08:00,,P
IIOE,NRSIIOE20190523,954,International Indian Ocean Expedition,,,2019-05-23 15:40:00,,PZ
IIOE,NRSIIOE20190605,967,International Indian Ocean Expedition,,,2019-06-05 16:26:00,,PZ
NRS Ichthyoplankton,NRSNSF20160517,1166,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2016-05-17 10:30:00,,F
NRS Ichthyoplankton,NRSNSF20170717,1184,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2017-07-17 11:05:00,,F
NRS Ichthyoplankton,NRSNSF20170927,1164,North Stradbroke Ichthyo 30m,-27.3889,153.5802,2017-09-27 10:40:00,,F
NRS Ichthyoplankton,NRSPHA20160502,1103,Port Hacking A,-34.08333,151.21667,2016-05-03 09:14:00,,F
NRS Ichthyoplankton,NRSPHA20160615,1104,Port Hacking A,-34.08333,151.21667,2016-06-15 11:06:00,,F
NRS Ichthyoplankton,NRSPHA20170205,1110,Port Hacking A,-34.08333,151.21667,2017-02-06 10:49:00,,F
NRS Ichthyoplankton,NRSPHA20180326,1120,Port Hacking A,-34.08333,151.21667,2018-03-27 09:40:00,,F
NRS Ichthyoplankton,NRSPHA20190923,1134,Port Hacking A,-34.08333,151.21667,2019-09-24 09:36:00,,F
NRS Ichthyoplankton,NRSROF20190527,1199,Rottnest Island Ichthyo 34m,-31.96666,115.48333,2019-05-27 09:28:00,,F
NRS,NRSDAR20121029,380,Darwin,-12.4,130.76805,2012-10-30 07:51:00,47.87781,PZ
NRS,NRSDAR20140403,490,Darwin,-12.4,130.76805,2014-04-04 08:03:00,69.4428,Z
NRS,NRSESP20110818,71,Esperance,-33.93333,121.85,2011-08-18 10:20:00,6.29464,PZ
NRS,NRSESP20111130,129,Esperance,-33.93333,121.85,2011-11-30 14:38:00,11.21405,PZ
NRS,NRSESP20130314,434,Esperance,-33.93333,121.85,2013-03-14 09:24:00,14.29458,PZ
NRS,NRSESP20130725,435,Esperance,-33.93333,121.85,2013-07-25 09:57:00,5.85457,PZ
NRS,NRSKAI20100112,123,Kangaroo Island,-35.83217,136.44733,2010-01-13 07:00:00,12.34528,PZ
NRS,NRSKAI20120215,97,Kangaroo Island,-35.83217,136.44733,2012-02-15 11:50:00,1.61256,PZ
NRS,NRSKAI20170518,769,Kangaroo Island,-35.83217,136.44733,2017-05-18 11:15:00,5.59445,FPZ
NRS,NRSKAI20200527,1063,Kangaroo Island,-35.83217,136.44733,2020-05-28 08:30:00,3.97482,PZ
NRS,NRSMAI20090601,177,Maria Island,-42.59667,148.23333,2009-06-01 11:20:00,36.12348,PZ
NRS,NRSMAI20100330,107,Maria Island,-42.59667,148.23333,2010-03-30 11:40:00,7.06379,PZ
NRS,NRSMAI20110725,197,Maria Island,-42.59667,148.23333,2011-07-25 12:15:00,0.25638,PZ
NRS,NRSMAI20110812,29,Maria Island,-42.59667,148.23333,2011-08-12 10:55:00,0.65421,PZ
NRS,NRSMAI20120119,156,Maria Island,-42.59667,148.23333,2012-01-19 12:00:00,12.92524,PZ
NRS,NRSMAI20120326,117,Maria Island,-42.59667,148.23333,2012-03-27 10:40:00,3.88994,PZ
NRS,NRSMAI20120412,7,Maria Island,-42.59667,148.23333,2012-04-12 10:45:00,2.34723,PZ
NRS,NRSMAI20130214,399,Maria Island,-42.59667,148.23333,2013-02-14 11:00:00,9.89238,PZ
NRS,NRSMAI20130611,445,Maria Island,-42.59667,148.23333,2013-06-11 11:55:00,2.9926,PZ
NRS,NRSMAI20140703,494,Maria Island,-42.59667,148.23333,2014-07-03 11:30:00,0.70254,PZ
NRS,NRSMAI20141208,543,Maria Island,-42.59667,148.23333,2014-12-09 10:05:00,4.19053,FPZ
NRS,NRSMAI20150312,561,Maria Island,-42.59667,148.23333,2015-03-13 09:33:00,1.3768,PZ
NRS,NRSMAI20150421,626,Maria Island,-42.59667,148.23333,2015-04-21 10:50:00,11.95275,FPZ
NRS,NRSMAI20150723,643,Maria Island,-42.59667,148.23333,2015-07-23 10:45:00,2.01334,FPZ
