PROJECTNAME,TRIP_CODE,STATION,STATIONCODE,LONGITUDE,LATITUDE,SAMPLEDATELOCAL,BIOMASS_MGM3,SECCHI_M,SAMPLETYPE
NRS,NSI20160318,North Stradbroke,NSI,153.562,-27.345,2016-03-18 10:30:00,14.54391,23,FPZ
NRS,NSI20120821,North Stradbroke,NSI,153.562,-27.345,2012-08-21 10:15:00,14.00381,19,PZ
NRS,PH420020604,Port Hacking 4,PH4,151.21815,-34.11758,2002-06-04 00:00:00,,,Z
NRS,PH420021218,Port Hacking 4,PH4,151.21815,-34.11758,2002-12-18 00:00:00,,,Z
NRS,PH420030120,Port Hacking 4,PH4,151.21815,-34.11758,2003-01-20 00:00:00,,,Z
NRS,PH420040625,Port Hacking 4,PH4,151.21815,-34.11758,2004-06-25 00:00:00,,,Z
NRS,PH420060224,Port Hacking 4,PH4,151.21815,-34.11758,2006-02-24 00:00:00,,,Z
NRS,PH420070830,Port Hacking 4,PH4,151.21815,-34.11758,2007-08-30 00:00:00,,,Z
NRS,PH420071128,Port Hacking 4,PH4,151.21815,-34.11758,2007-11-28 00:00:00,,,Z
NRS,PH420080430,Port Hacking 4,PH4,151.21815,-34.11758,2008-04-30 00:00:00,,,Z
NRS,PH420080805,Port Hacking 4,PH4,151.21815,-34.11758,2008-08-05 00:00:00,,,Z
NRS,PH420080924,Port Hacking 4,PH4,151.21815,-34.11758,2008-09-24 00:00:00,,,Z
NRS,PH420081017,Port Hacking 4,PH4,151.21815,-34.11758,2008-10-17 00:00:00,,,Z
NRS,PHB20090819,Port Hacking,PHB,151.22667,-34.11923,2009-08-20 09:19:00,9.48086,15.5,PZ
NRS,PHB20090920,Port Hacking,PHB,151.22667,-34.11923,2009-09-21 09:17:00,15.9205,16,PZZ
NRS,PHB20110228,Port Hacking,PHB,151.22667,-34.11923,2011-03-01 09:30:00,1.35087,20.5,PZ
NRS,PHB20110420,Port Hacking,PHB,151.22667,-34.11923,2011-04-21 09:36:00,0.60824,19,PZ
NRS,PHB20110717,Port Hacking,PHB,151.22667,-34.11923,2011-07-18 09:38:00,0.41374,10,PZ
NRS,PHB20111018,Port Hacking,PHB,151.22667,-34.11923,2011-10-19 09:31:00,8.30681,11,PZ
NRS,PHB20120311,Port Hacking,PHB,151.22667,-34.11923,2012-03-12 09:00:00,4.44161,17.5,PZ
NRS,PHB20161204,Port Hacking,PHB,151.22667,-34.11923,2016-12-05 09:45:00,16.92128,16,FPZ
NRS,PHB20151115,Port Hacking,PHB,151.22667,-34.11923,2015-11-16 09:33:00,8.14414,12.5,FPZ
NRS,PHB20170517,Port Hacking,PHB,151.22667,-34.11923,2017-05-18 09:45:00,5.27265,19,FPZ
NRS,PHB20210519,Port Hacking,PHB,151.22667,-34.11923,2021-05-20 06:58:00,,13,PZ
NRS,PHB20150225,Port Hacking,PHB,151.22667,-34.11923,2015-02-26 09:37:00,7.26713,17,PZ
NRS,PHB20140317,Port Hacking,PHB,151.22667,-34.11923,2014-03-18 09:48:00,4.66508,19.5,PZ
NRS,PHB20110203,Port Hacking,PHB,151.22667,-34.11923,2011-02-04 09:58:00,10.64431,18,PZ
NRS,PHB20130125,Port Hacking,PHB,151.22667,-34.11923,2013-01-25 10:54:00,13.60421,14,Z
NRS,PHB20200831,Port Hacking,PHB,151.22667,-34.11923,2020-09-01 09:44:00,7.61015,11,PZ
NRS,PHB20140911,Port Hacking,PHB,151.22667,-34.11923,2014-09-11 10:13:00,28.66892,14,FPZ
NRS,ROT20091026,Rottnest Island,ROT,115.41667,-32,2009-10-26 09:53:00,11.3555,15,PZ
NRS,ROT20100723,Rottnest Island,ROT,115.41667,-32,2010-07-23 12:02:00,4.55792,19.5,PZ
NRS,ROT20100820,Rottnest Island,ROT,115.41667,-32,2010-08-20 14:30:00,20.92714,20,PZ
NRS,ROT20150724,Rottnest Island,ROT,115.41667,-32,2015-07-24 09:20:00,5.10801,24,PZ
NRS,ROT20171214,Rottnest Island,ROT,115.41667,-32,2017-12-14 09:37:00,20.10986,19,FPZ
NRS,ROT20180125,Rottnest Island,ROT,115.41667,-32,2018-01-25 10:00:00,12.55392,15.5,FPZ
NRS,ROT20190507,Rottnest Island,ROT,115.41667,-32,2019-05-07 09:40:00,25.84655,19,FPZ
NRS,ROT20160223,Rottnest Island,ROT,115.41667,-32,2016-02-23 08:57:00,8.02351,17,FPZ
NRS,ROT20110622,Rottnest Island,ROT,115.41667,-32,2011-06-22 10:00:00,5.90958,12,PZ
NRS,ROT20200605,Rottnest Island,ROT,115.41667,-32,2020-06-05 09:13:00,16.44387,12.5,PZ
NRS,ROT20131218,Rottnest Island,ROT,115.41667,-32,2013-12-18 10:43:00,24.18841,17,PZ
NRS,ROT20140519,Rottnest Island,ROT,115.41667,-32,2014-05-19 12:22:00,6.82902,10,PZ
NRS,ROT20160324,Rottnest Island,ROT,115.41667,-32,2016-03-24 09:47:00,5.34376,16,FPZ
NRS,ROT20171123,Rottnest Island,ROT,115.41667,-32,2017-11-23 10:05:00,13.44569,14,FPZ
NRS,YON20101101,Yongala,YON,147.61842,-19.30847,2010-11-01 11:45:00,8.55516,15,PZ
NRS,YON20111027,Yongala,YON,147.61842,-19.30847,2011-10-27 13:44:00,12.66924,21,PZ
NRS,YON20120604,Yongala,YON,147.61842,-19.30847,2012-06-04 10:30:00,13.60122,15,PZ
NRS,YON20130808,Yongala,YON,147.61842,-19.30847,2013-08-08 10:58:00,9.79288,22,PZ
NRS,YON20180130,Yongala,YON,147.61842,-19.30847,2018-01-30 10:05:00,18.53846,16,PZ
NRS,YON20141120,Yongala,YON,147.61842,-19.30847,2014-11-21 08:48:00,7.00462,12,PZ
NRS,YON20200926,Yongala,YON,147.61842,-19.30847,2020-09-26 12:33:00,18.49494,16.5,PZ
NRS,YON20161108,Yongala,YON,147.61842,-19.30847,2016-11-08 10:50:00,22.71404,14,PZ
NRS,YON20160927,Yongala,YON,147.61842,-19.30847,2016-09-27 10:33:00,11.69705,11,PZ
NRS,YON20091123,Yongala,YON,147.61842,-19.30847,2009-11-23 11:45:00,24.45499,14,PZ
NRS,YON20100909,Yongala,YON,147.61842,-19.30847,2010-09-09 11:00:00,9.42564,13,PZ
NRS,YON20110217,Yongala,YON,147.61842,-19.30847,2011-02-17 11:30:00,25.29236,10,PZ
NRS,YON20150324,Yongala,YON,147.61842,-19.30847,2015-03-24 15:15:00,30.20831,12,PZ
NRS,YON20210606,Yongala,YON,147.61842,-19.30847,2021-06-06 11:41:00,,12,PZ
NRS,YON20131015,Yongala,YON,147.61842,-19.30847,2013-10-15 11:40:00,50.56934,14,PZ
NWS,NWS_5.1,North West Shelf,NWS,120.6191,-18.1717,2015-01-22 01:16:00,,,P
NWS,NWS_6.2,North West Shelf,NWS,120.6191,-18.1717,2015-01-22 03:31:00,,,P
NWS,NWS_9.1,North West Shelf,NWS,120.6191,-18.1717,2015-01-22 10:57:00,,,P
NWS,NWS_11.2,North West Shelf,NWS,120.6191,-18.1717,2015-01-23 04:02:00,,,P
NWS,NWS_18.2,North West Shelf,NWS,120.6191,-18.1717,2015-01-24 22:04:00,,,P
IIOE,IIOE20190603,International Indian Ocean Expedition,IIOE,110,-14,2019-06-03 16:24:00,,,PZ
IIOE,IIOE20190522,International Indian Ocean Expedition,IIOE,110,-32,2019-05-22 15:55:00,,,PZ
IIOE,IIOE20190604,International Indian Ocean Expedition,IIOE,110,-12.5,2019-06-04 17:00:00,,,PZ
IIOE,IIOE20190525,International Indian Ocean Expedition,IIOE,110,-27.5,2019-05-25 16:26:00,,,PZ
IIOE,IIOE20190610,International Indian Ocean Expedition,IIOE,111.526,-20.651,2019-06-10 01:00:00,,,Z
NRS Ichthyoplankton,NSF20171116,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2017-11-16 10:30:00,,,F
NRS Ichthyoplankton,NSF20190527,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2019-05-27 10:15:00,,,F
NRS Ichthyoplankton,PHA20150723,Port Hacking A,PHA,151.21667,-34.08333,2015-07-23 10:07:00,,,F
NRS Ichthyoplankton,PHA20180927,Port Hacking A,PHA,151.21667,-34.08333,2018-09-27 10:43:00,,,F
NRS Ichthyoplankton,ROF20190527,Rottnest Island Ichthyo 34m,ROF,115.48333,-31.96666,2019-05-27 09:28:00,,,F
NRS,DAR20130916,Darwin,DAR,130.76805,-12.4,2013-09-16 11:26:00,32.88775,5,PZ
NRS,DAR20140906_0030,Darwin,DAR,130.76805,-12.4,2014-09-06 10:00:00,43.22345,7,Z
NRS,DAR20170203_0330,Darwin,DAR,130.76805,-12.4,2017-02-03 13:00:00,27.05283,2.5,PZ
NRS,DAR20180731_0330,Darwin,DAR,130.76805,-12.4,2018-07-31 13:00:00,207.90013,1.8,PZ
NRS,DAR20170715_0030,Darwin,DAR,130.76805,-12.4,2017-07-15 10:00:00,170.11654,2,PZ
NRS,DAR20200203_2130,Darwin,DAR,130.76805,-12.4,2020-02-04 07:00:00,60.1174,4,PZ
NRS,DAR20160202_0630,Darwin,DAR,130.76805,-12.4,2016-02-02 16:00:00,11.1001,2,PZ
NRS,DAR20120115_0335,Darwin,DAR,130.76805,-12.4,2012-01-15 13:05:00,48.41338,1.5,PZ
NRS,DAR20170203_0630,Darwin,DAR,130.76805,-12.4,2017-02-03 16:00:00,47.67788,2.5,PZ
NRS,DAR20210427_2130,Darwin,DAR,130.76805,-12.4,2021-04-28 07:11:00,,1,PZ
NRS,DAR20120115_0540,Darwin,DAR,130.76805,-12.4,2012-01-15 15:10:00,219.85591,1.75,PZ
NRS,DAR20160724_0130,Darwin,DAR,130.76805,-12.4,2016-07-24 11:01:00,22.83716,2,PZ
NRS,DAR20170714_2130,Darwin,DAR,130.76805,-12.4,2017-07-15 07:00:00,123.14707,2.5,PZ
NRS,DAR20171009,Darwin,DAR,130.76805,-12.4,2017-10-10 07:57:00,87.81119,1.5,PZ
NRS,ESP20110818,Esperance,ESP,121.85,-33.93333,2011-08-18 10:20:00,6.29464,11,PZ
NRS,ESP20090623,Esperance,ESP,121.85,-33.93333,2009-06-23 09:20:00,10.45178,13,PZ
NRS,ESP20120229,Esperance,ESP,121.85,-33.93333,2012-02-29 10:00:00,,10,P
NRS,KAI20120415,Kangaroo Island,KAI,136.44733,-35.83217,2012-04-15 10:42:00,1.77876,15.5,PZ
NRS,KAI20140507,Kangaroo Island,KAI,136.44733,-35.83217,2014-05-07 13:45:00,7.17165,,PZ
NRS,KAI20110223,Kangaroo Island,KAI,136.44733,-35.83217,2011-02-23 10:30:00,0.27583,,PZ
NRS,KAI20140313,Kangaroo Island,KAI,136.44733,-35.83217,2014-03-13 14:00:00,2.46127,,PZ
NRS,KAI20170908,Kangaroo Island,KAI,136.44733,-35.83217,2017-09-08 15:00:00,8.16535,,FPZ
NRS,KAI20091007,Kangaroo Island,KAI,136.44733,-35.83217,2009-10-08 06:00:00,,,P
NRS,KAI20210202,Kangaroo Island,KAI,136.44733,-35.83217,2021-02-03 06:55:00,,,PZ
NRS,KAI20150408,Kangaroo Island,KAI,136.44733,-35.83217,2015-04-09 07:11:00,1.01138,,FPZ
NRS,KAI20200527,Kangaroo Island,KAI,136.44733,-35.83217,2020-05-28 08:30:00,3.97482,,PZ
NRS,MAI20120326,Maria Island,MAI,148.23333,-42.59667,2012-03-27 10:40:00,3.88994,22,PZ
NRS,MAI20120820,Maria Island,MAI,148.23333,-42.59667,2012-08-20 11:15:00,1.94939,15,PZ
NRS,MAI20130611,Maria Island,MAI,148.23333,-42.59667,2013-06-11 11:55:00,2.9926,21,PZ
NRS,MAI20140122,Maria Island,MAI,148.23333,-42.59667,2014-01-23 10:50:00,20.30318,13,Z
NRS,MAI20181204,Maria Island,MAI,148.23333,-42.59667,2018-12-05 09:10:00,18.11426,13,FPZ
NRS,MAI20191121,Maria Island,MAI,148.23333,-42.59667,2019-11-22 09:23:00,10.08557,12,FPZ
NRS,MAI20200909,Maria Island,MAI,148.23333,-42.59667,2020-09-10 09:00:00,6.37951,14,PZ
NRS,MAI20210215,Maria Island,MAI,148.23333,-42.59667,2021-02-16 09:50:00,,14,PZ
NRS,MAI20210625,Maria Island,MAI,148.23333,-42.59667,2021-06-25 10:28:00,,14,PZ
NRS,MAI20160720,Maria Island,MAI,148.23333,-42.59667,2016-07-21 09:30:00,0.32534,14,FPZ
NRS,MAI20090601,Maria Island,MAI,148.23333,-42.59667,2009-06-01 11:20:00,36.12348,17,PZ
NRS,MAI20151216,Maria Island,MAI,148.23333,-42.59667,2015-12-17 09:35:00,2.82905,11,FPZ
NRS,MAI20111026,Maria Island,MAI,148.23333,-42.59667,2011-10-26 11:00:00,14.92326,13,PZ
NRS,MAI20170104,Maria Island,MAI,148.23333,-42.59667,2017-01-05 09:45:00,10.92486,12,FPZ
NRS,MAI20190828,Maria Island,MAI,148.23333,-42.59667,2019-08-29 09:20:00,4.80939,20,FPZ
NRS,NIN20110706,Ningaloo,NIN,113.779,-21.99,2011-07-06 11:04:00,10.22703,15.5,PZ
NRS,NIN20120827,Ningaloo,NIN,113.779,-21.99,2012-08-27 08:05:00,20.43991,20,PZ
NRS,NIN20130806,Ningaloo,NIN,113.779,-21.99,2013-08-06 14:03:00,26.50823,22,PZ
NRS,NSI20090916,North Stradbroke,NSI,153.562,-27.345,2009-09-17 08:30:00,15.22545,19,PZ
NRS,NSI20100214,North Stradbroke,NSI,153.562,-27.345,2010-02-15 09:30:00,38.37869,25,PZ
NRS,NSI20110915,North Stradbroke,NSI,153.562,-27.345,2011-09-15 11:10:00,9.29087,17,PZ
NRS,NSI20111013,North Stradbroke,NSI,153.562,-27.345,2011-10-13 10:30:00,10.08815,21,PZ
NRS,NSI20160412,North Stradbroke,NSI,153.562,-27.345,2016-04-12 10:45:00,7.38126,16,FPZ
NRS,NSI20200122,North Stradbroke,NSI,153.562,-27.345,2020-01-22 10:35:00,22.25308,15,FPZ
NRS,NSI20200917,North Stradbroke,NSI,153.562,-27.345,2020-09-17 10:20:00,15.78483,29,PZ
NRS,NSI20210119,North Stradbroke,NSI,153.562,-27.345,2021-01-19 11:00:00,27.83082,20,PZ
NRS,NSI20090618,North Stradbroke,NSI,153.562,-27.345,2009-06-18 13:30:00,23.54544,11,Z
NRS,NSI20100916,North Stradbroke,NSI,153.562,-27.345,2010-09-16 12:45:00,13.5023,13.5,PZ
NRS,NSI20080929,North Stradbroke,NSI,153.562,-27.345,2008-09-29 10:30:00,13.02007,,Z
NRS,NSI20140901,North Stradbroke,NSI,153.562,-27.345,2014-09-01 10:10:00,9.233,26,PZ
NRS,NSI20131121,North Stradbroke,NSI,153.562,-27.345,2013-11-22 09:55:00,14.64035,18,PZ
NRS,NSI20120229,North Stradbroke,NSI,153.562,-27.345,2012-03-01 09:45:00,9.09155,16,PZ
NRS,NSI20171023,North Stradbroke,NSI,153.562,-27.345,2017-10-23 10:25:00,11.76886,26.5,FPZ
NRS,NSI20150323,North Stradbroke,NSI,153.562,-27.345,2015-03-23 11:40:00,16.22205,18,FPZ
NRS,PH420050414,Port Hacking 4,PH4,151.21815,-34.11758,2005-04-14 00:00:00,,,Z
NRS,PH420051208,Port Hacking 4,PH4,151.21815,-34.11758,2005-12-08 00:00:00,,,Z
NRS,PH420060614,Port Hacking 4,PH4,151.21815,-34.11758,2006-06-14 00:00:00,,,Z
NRS,PH420070219,Port Hacking 4,PH4,151.21815,-34.11758,2007-02-19 00:00:00,,,Z
NRS,PH420070319,Port Hacking 4,PH4,151.21815,-34.11758,2007-03-19 00:00:00,,,Z
NRS,PHB20090714,Port Hacking,PHB,151.22667,-34.11923,2009-07-15 09:15:00,2.75832,10,PZ
NRS,PHB20120628,Port Hacking,PHB,151.22667,-34.11923,2012-06-28 10:00:00,3.88994,15,Z
NRS,PHB20120717,Port Hacking,PHB,151.22667,-34.11923,2012-07-17 10:00:00,4.24358,12.5,PZ
NRS,PHB20120917,Port Hacking,PHB,151.22667,-34.11923,2012-09-18 09:38:00,54.31784,16.5,PZ
NRS,PHB20130514,Port Hacking,PHB,151.22667,-34.11923,2013-05-15 09:40:00,0.73226,15,PZ
NRS,PHB20151013,Port Hacking,PHB,151.22667,-34.11923,2015-10-14 09:42:00,3.85458,19,FPZ
NRS,PHB20160502,Port Hacking,PHB,151.22667,-34.11923,2016-05-03 09:14:00,3.88994,14,FPZ
NRS,PHB20180123,Port Hacking,PHB,151.22667,-34.11923,2018-01-24 09:41:00,16.66313,15,FPZ
NRS,PHB20180221,Port Hacking,PHB,151.22667,-34.11923,2018-02-22 09:18:00,17.35978,15,FPZ
NRS,PHB20190522,Port Hacking,PHB,151.22667,-34.11923,2019-05-23 08:50:00,8.25498,18,FPZ
NRS,PHB20190827,Port Hacking,PHB,151.22667,-34.11923,2019-08-28 09:59:00,16.61715,15,FPZ
NRS,PHB20191028,Port Hacking,PHB,151.22667,-34.11923,2019-10-29 09:30:00,6.02588,14,FPZ
NRS,PHB20200520,Port Hacking,PHB,151.22667,-34.11923,2020-05-20 10:01:00,1.13162,15,PZ
NRS,PHB20121009,Port Hacking,PHB,151.22667,-34.11923,2012-10-10 09:44:00,9.87693,10,PZ
NRS,PHB20100413,Port Hacking,PHB,151.22667,-34.11923,2010-04-14 09:18:00,51.4322,16.5,Z
NRS,PHB20100908,Port Hacking,PHB,151.22667,-34.11923,2010-09-09 09:30:00,67.34917,,PZ
NRS,PHB20181120,Port Hacking,PHB,151.22667,-34.11923,2018-11-21 09:24:00,4.81292,13,FPZ
NRS,PHB20130725,Port Hacking,PHB,151.22667,-34.11923,2013-07-26 09:24:00,3.90055,13,PZ
NRS,PHB20140427,Port Hacking,PHB,151.22667,-34.11923,2014-04-28 09:38:00,5.86675,16,PZ
NRS,PHB20130611,Port Hacking,PHB,151.22667,-34.11923,2013-06-12 09:55:00,,17,PZ
NRS,PHB20200630,Port Hacking,PHB,151.22667,-34.11923,2020-07-01 09:18:00,3.18948,13,PZ
NRS,PHB20210210,Port Hacking,PHB,151.22667,-34.11923,2021-02-11 09:09:00,,19,PZ
NRS,PHB20100218,Port Hacking,PHB,151.22667,-34.11923,2010-02-19 09:05:00,26.51177,17.5,Z
NRS,ROT20100315,Rottnest Island,ROT,115.41667,-32,2010-03-15 10:00:00,74.29411,18.2,PZ
NRS,ROT20100617,Rottnest Island,ROT,115.41667,-32,2010-06-17 10:05:00,15.62266,15.5,PZ
NRS,ROT20150128,Rottnest Island,ROT,115.41667,-32,2015-01-28 10:15:00,6.32607,21.5,PZ
NRS,ROT20180511,Rottnest Island,ROT,115.41667,-32,2018-05-11 09:21:00,7.94934,11,FPZ
NRS,ROT20201013,Rottnest Island,ROT,115.41667,-32,2020-10-13 09:18:00,17.92913,20,PZ
NRS,ROT20140730,Rottnest Island,ROT,115.41667,-32,2014-07-30 10:03:00,10.31033,15,PZ
NRS,ROT20121219,Rottnest Island,ROT,115.41667,-32,2012-12-19 11:48:00,12.04705,18,PZ
NRS,ROT20130321,Rottnest Island,ROT,115.41667,-32,2013-03-21 11:34:00,12.08634,23.5,Z
NRS,ROT20150924,Rottnest Island,ROT,115.41667,-32,2015-09-24 10:08:00,5.2416,19,PZ
NRS,ROT20130517,Rottnest Island,ROT,115.41667,-32,2013-05-17 10:00:00,14.39674,12,PZ
NRS,ROT20150827,Rottnest Island,ROT,115.41667,-32,2015-08-27 11:15:00,3.96853,19,PZ
NRS,ROT20170120,Rottnest Island,ROT,115.41667,-32,2017-01-20 10:20:00,10.83527,20,FPZ
NRS,ROT20200730,Rottnest Island,ROT,115.41667,-32,2020-07-30 09:27:00,40.45547,20,PZ
NRS,ROT20190621,Rottnest Island,ROT,115.41667,-32,2019-06-21 09:15:00,3.76421,16.5,FPZ
NRS,ROT20190527,Rottnest Island,ROT,115.41667,-32,2019-05-27 09:28:00,11.15118,21,FPZ
NRS,ROT20150701,Rottnest Island,ROT,115.41667,-32,2015-07-01 09:46:00,16.5421,9.5,Z
NRS,ROT20131122,Rottnest Island,ROT,115.41667,-32,2013-11-22 10:26:00,9.98813,15,PZ
NRS,YON20120615,Yongala,YON,147.61842,-19.30847,2012-06-15 10:41:00,25.84232,20,PZ
NRS,YON20121129,Yongala,YON,147.61842,-19.30847,2012-11-29 10:40:00,15.39658,16,PZ
NRS,YON20130220,Yongala,YON,147.61842,-19.30847,2013-02-20 10:42:00,11.95547,19,PZ
NRS,YON20170816,Yongala,YON,147.61842,-19.30847,2017-08-16 10:24:00,6.06832,18,PZ
NRS,YON20180425,Yongala,YON,147.61842,-19.30847,2018-04-26 09:48:00,12.19322,19,PZ
NRS,YON20191107,Yongala,YON,147.61842,-19.30847,2019-11-07 10:10:00,31.19032,18,PZ
NRS,YON20200422,Yongala,YON,147.61842,-19.30847,2020-04-22 11:24:00,55.15295,17,PZ
NRS,YON20180621,Yongala,YON,147.61842,-19.30847,2018-06-21 11:30:00,21.86859,14,PZ
NRS,YON20160122,Yongala,YON,147.61842,-19.30847,2016-01-22 10:39:00,25.36628,13,PZ
NRS,YON20100729,Yongala,YON,147.61842,-19.30847,2010-07-29 11:22:00,8.24234,20,PZ
NRS,YON20160823,Yongala,YON,147.61842,-19.30847,2016-08-23 10:19:00,13.34279,16,PZ
NRS,YON20171025,Yongala,YON,147.61842,-19.30847,2017-10-26 09:56:00,17.73599,13,PZ
NRS,YON20180329,Yongala,YON,147.61842,-19.30847,2018-03-29 10:27:00,24.19657,12,PZ
NRS,YON20160503,Yongala,YON,147.61842,-19.30847,2016-05-03 10:01:00,14.90694,10,PZ
NRS,YON20150923,Yongala,YON,147.61842,-19.30847,2015-09-23 13:11:00,5.25007,25,PZ
NRS,YON20150618,Yongala,YON,147.61842,-19.30847,2015-06-18 10:55:00,17.24635,13,PZ
NRS,YON20170322,Yongala,YON,147.61842,-19.30847,2017-03-22 12:00:00,21.50081,20,PZ
NRS,YON20180817,Yongala,YON,147.61842,-19.30847,2018-08-17 10:23:00,21.81908,18,PZ
NWS,NWS_1.3,North West Shelf,NWS,120.6191,-18.1717,2015-01-18 00:11:02,,,P
NWS,NWS_3.2,North West Shelf,NWS,120.6191,-18.1717,2015-01-20 00:10:01,,,P
NWS,NWS_3.3,North West Shelf,NWS,120.6191,-18.1717,2015-01-20 00:10:02,,,P
NWS,NWS_6.3,North West Shelf,NWS,120.6191,-18.1717,2015-01-22 03:31:01,,,P
NWS,NWS_7.1,North West Shelf,NWS,120.6191,-18.1717,2015-01-22 07:03:00,,,P
NWS,NWS_11.1,North West Shelf,NWS,120.6191,-18.1717,2015-01-23 00:00:02,,,P
NWS,NWS_14.1,North West Shelf,NWS,120.6191,-18.1717,2015-01-23 22:02:00,,,P
NWS,NWS_15.2,North West Shelf,NWS,120.6191,-18.1717,2015-01-24 01:34:01,,,P
IIOE,IIOE20190530,International Indian Ocean Expedition,IIOE,110,-20,2019-05-30 16:40:00,,,PZ
IIOE,IIOE20190519,International Indian Ocean Expedition,IIOE,110,-36.5,2019-05-19 16:10:00,,,PZ
IIOE,IIOE20190518,International Indian Ocean Expedition,IIOE,110,-37.997,2019-05-18 16:48:00,,,PZ
SOTS,SOTS20120718,Southern Ocean Time Series,SOTS,142.25826,-46.93473,2012-07-18 13:30:00,,,Z
SOTS,SOTS20120717,Southern Ocean Time Series,SOTS,142.25826,-46.93473,2012-07-17 16:30:00,,,Z
NRS Ichthyoplankton,NSF20161215,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2016-12-15 10:15:00,,,F
NRS Ichthyoplankton,NSF20170117,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2017-01-17 10:30:00,,,F
NRS Ichthyoplankton,NSF20170217,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2017-02-17 10:30:00,,,F
NRS Ichthyoplankton,NSF20171023,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2017-10-23 10:25:00,,,F
NRS Ichthyoplankton,NSF20180302,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2018-03-02 10:25:00,,,F
NRS Ichthyoplankton,NSF20181115,North Stradbroke Ichthyo 30m,NSF,153.5802,-27.3889,2018-11-15 10:40:00,,,F
NRS Ichthyoplankton,PHA20160502,Port Hacking A,PHA,151.21667,-34.08333,2016-05-03 09:14:00,,,F
NRS Ichthyoplankton,PHA20161204,Port Hacking A,PHA,151.21667,-34.08333,2016-12-05 09:45:00,,,F
NRS Ichthyoplankton,PHA20170205,Port Hacking A,PHA,151.21667,-34.08333,2017-02-06 10:49:00,,,F
NRS Ichthyoplankton,PHA20181120,Port Hacking A,PHA,151.21667,-34.08333,2018-11-21 09:24:00,,,F
NRS Ichthyoplankton,PHA20190923,Port Hacking A,PHA,151.21667,-34.08333,2019-09-24 09:36:00,,,F
